n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,n_reflective_verbs,n_latinisms,n_difficult_connectives,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,ttr,gulpease,flesch_vacca,lexical_density,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens
79,97,430,454,175,62,54,6,0,24,18,2,0,4,7,5,0,2,13,0,18,0,2,2,9,2,1,0,1,64,47,17,7,78.48101265822784,57.35443037974683,48.84599156118144,60.75949367088608,97.82914519309998,125,22,16,19,12
76,87,402,419,173,56,50,6,0,15,18,0,0,1,10,4,0,4,13,7,11,0,2,1,11,0,3,0,0,58,55,3,9,73.68421052631578,59.78947368421053,45.372807017543884,50.0,96.32737636566162,142,14,21,12,8
76,87,402,419,173,56,50,6,0,15,18,0,0,1,10,4,0,4,13,7,11,0,2,1,11,0,3,0,0,58,55,3,9,73.68421052631578,59.78947368421053,45.372807017543884,50.0,96.32737636566162,142,14,21,12,8
390,454,2202,2266,906,220,197,17,0,117,31,29,0,0,36,4,0,30,83,27,64,0,20,4,22,3,0,0,3,238,211,28,39,56.41025641025641,45.61538461538461,32.05882352941174,45.64102564102564,99.3906319141388,266,32,49,24,18
282,304,1537,1559,623,189,154,14,0,68,38,7,0,5,35,6,0,32,63,18,22,0,4,0,21,4,1,0,0,200,183,20,25,67.02127659574468,49.39007092198582,42.25785207700099,50.70921985815603,98.28898906707764,224,38,38,26,11
443,500,2486,2543,1042,217,190,20,0,139,41,17,0,5,42,6,0,38,108,17,57,0,12,2,34,1,1,0,0,296,258,37,57,48.98419864559819,46.42663656884876,30.96060948081263,50.338600451467265,98.94223213195801,226,35,21,19,10
99,119,623,643,253,77,71,6,0,30,11,2,0,4,13,0,0,15,15,4,20,0,4,1,9,1,0,0,0,76,65,11,9,77.77777777777779,44.25252525252525,23.388888888888914,60.60606060606061,98.51745963096619,137,17,16,16,11
258,307,1485,1534,624,150,132,9,5,89,17,6,0,4,17,4,0,32,63,5,49,0,6,0,12,1,0,0,1,180,145,39,29,58.139534883720934,41.906976744186046,20.124031007751928,55.03875968992248,99.6089220046997,242,26,36,10,9
342,397,2006,2063,821,204,168,19,3,83,44,3,0,5,34,5,0,34,77,31,55,0,12,3,35,2,1,0,2,227,197,31,31,59.64912280701754,47.01169590643275,31.96198830409358,48.53801169590643,98.50336909294128,501,69,55,50,34
83,94,521,532,208,69,62,4,1,16,13,4,0,2,15,1,0,9,15,7,11,0,0,0,3,3,0,0,1,59,50,9,3,83.13253012048193,40.68674698795181,22.35843373493975,48.19277108433735,96.92789316177368,110,19,22,16,16
250,283,1389,1422,585,149,127,14,0,75,30,2,0,5,22,3,0,25,63,10,33,0,9,1,21,0,1,0,0,182,160,23,17,59.599999999999994,50.24,36.042857142857144,54.0,98.33478927612305,133,20,8,8,4
224,267,1273,1316,522,140,121,13,2,64,17,6,1,4,28,1,0,15,44,26,43,0,9,0,16,0,0,0,0,135,114,20,20,62.5,49.580357142857146,37.29601648351647,44.642857142857146,99.54801201820374,338,31,37,22,23
302,342,1677,1717,692,187,166,16,1,81,35,12,0,6,30,1,0,23,67,30,40,0,9,1,10,12,0,0,0,185,154,29,30,61.920529801324506,49.36423841059602,38.18460264900659,48.01324503311258,99.20957088470459,258,42,37,30,24
302,342,1677,1717,692,187,166,16,1,81,35,12,0,6,30,1,0,23,67,30,40,0,9,1,10,12,0,0,0,185,154,29,30,61.920529801324506,49.36423841059602,38.18460264900659,48.01324503311258,99.20957088470459,258,42,37,30,24
123,147,683,707,268,90,80,7,0,34,16,6,1,0,20,0,0,10,17,10,24,0,5,0,12,1,0,0,0,81,74,8,8,73.17073170731707,50.54471544715447,46.80255516840883,48.78048780487805,97.71289229393005,172,21,26,14,10
123,147,683,707,268,90,80,7,0,34,16,6,1,0,20,0,0,10,17,10,24,0,5,0,12,1,0,0,0,81,74,8,8,73.17073170731707,50.54471544715447,46.80255516840883,48.78048780487805,97.71289229393005,172,21,26,14,10
235,300,1270,1335,514,165,142,11,0,53,29,13,0,2,18,4,0,23,40,44,62,0,7,0,17,1,0,0,0,136,122,14,20,70.2127659574468,49.0,42.466150870406196,45.53191489361702,98.66837859153748,436,16,46,14,25
237,273,1406,1442,576,162,136,13,0,67,27,1,0,6,26,3,0,34,44,17,36,0,8,0,23,1,1,0,0,177,157,21,21,68.35443037974683,46.130801687763714,29.794547224926955,56.540084388185655,99.43951368331909,498,36,69,30,41
130,145,799,814,324,95,78,9,0,31,17,1,0,2,21,5,0,12,21,9,16,0,4,1,15,0,1,0,0,89,76,12,8,73.07692307692307,48.30769230769231,29.555555555555557,47.69230769230769,99.52892065048218,240,32,29,26,22
406,458,2545,2597,1038,244,195,26,0,104,63,3,2,14,35,11,0,32,81,42,52,0,11,1,29,11,1,0,4,272,217,48,34,60.09852216748769,45.52709359605911,24.202349374763173,52.463054187192114,99.73384737968445,336,41,68,26,23
295,333,1768,1806,727,201,172,25,0,78,36,4,1,10,29,7,0,30,60,26,38,0,2,3,23,1,3,0,0,182,157,23,20,68.13559322033899,54.49152542372882,34.01355932203391,52.20338983050847,99.05691742897034,378,59,73,31,32
379,433,2286,2340,963,230,193,25,0,119,48,10,0,8,33,10,0,32,85,9,57,0,6,2,32,3,0,0,0,260,218,42,35,60.68601583113457,48.47229551451187,25.68168865435356,54.61741424802111,99.54890608787537,520,53,75,39,52
208,238,1178,1208,495,147,126,14,0,55,17,3,0,4,30,4,1,24,37,22,30,0,6,0,16,0,1,0,1,139,121,19,17,70.67307692307693,52.55769230769231,36.45535714285711,48.07692307692308,99.58163499832153,235,30,42,19,23
387,428,2272,2313,935,225,182,16,0,115,55,4,0,11,46,4,0,27,81,24,38,0,13,5,41,2,0,0,2,268,248,21,31,58.139534883720934,42.695090439276484,24.771156330749363,53.746770025839794,97.5300133228302,1400,57,82,40,59
212,255,1189,1232,512,145,123,9,0,55,38,5,0,8,22,1,0,24,32,6,43,0,11,3,21,4,1,0,0,164,135,29,20,68.39622641509435,45.65094339622642,25.463312368972723,58.9622641509434,99.2009162902832,320,26,40,20,27
